,id,title,popularity,release_date
1943,11673,Cyrano de Bergerac,14.738,1990-03-28
1944,2502,The Bourne Supremacy,35.019,2004-07-23
1945,1830,Lord of War,31.348,2005-09-16
1946,583406,Judas and the Black Messiah,15.284,2021-02-12
1947,442065,The Last Full Measure,15.299,2020-01-23
1948,239877,The Mafia Kills Only in Summer,7.153,2013-11-28
1949,21348,Kirikou and the Sorceress,9.599,1998-12-09
1950,4543,Monty Python's The Meaning of Life,18.376,1983-03-31
1951,134,"O Brother, Where Art Thou?",22.465,2000-08-30
1952,90369,Now Is Good,10.537,2012-09-19
1953,13688,CJ7,17.077,2008-01-30
1954,3131,Gangs of New York,24.098,2002-12-14
1955,1429,25th Hour,17.52,2002-12-19
1956,12140,Ghost in the Shell 2: Innocence,15.177,2004-03-06
1957,11101,Stalingrad,20.428,1993-01-20
1958,9385,The Twelve Tasks of Asterix,14.731,1976-06-26
1959,926393,The Equalizer 3,93.091,2023-08-30
1960,668461,Slumberland,16.973,2022-11-18
1961,36728,Naruto Shippuden the Movie: The Will of Fire,32.976,2009-08-01
1962,18785,The Hangover,95.47,2009-06-02
1963,866,Finding Neverland,19.302,2004-10-17
1964,205587,The Judge,104.489,2014-10-08
1965,18311,Days of Being Wild,11.602,1990-12-15
1966,13635,Mesrine: Killer Instinct,12.179,2008-10-22
1967,890980,God's Crooked Lines,16.612,2022-10-06
1968,332270,Battle for Sevastopol,11.389,2015-04-02
1969,259316,Fantastic Beasts and Where to Find Them,64.736,2016-11-16
1970,837335,La Chimera,19.65,2023-10-12
1971,545609,Extraction,55.778,2020-04-23
1972,112198,What's in a Name,7.533,2012-04-25
1973,250538,The Good Lie,10.135,2014-09-10
1974,7340,Carrie,30.967,1976-11-03
1975,535356,Elisa & Marcela,13.916,2019-05-24
1976,416494,Status Update,34.712,2018-02-09
1977,16234,Batman Beyond: Return of the Joker,18.486,2000-12-12
1978,15392,Crossroads,17.938,1986-03-14
1979,7445,Brothers,36.666,2009-12-02
1980,400617,Phantom Thread,21.207,2017-12-25
1981,242643,Batman: Assault on Arkham,14.887,2014-08-12
1982,10234,Funny Games,15.91,1997-08-23
1983,506528,Harriet,20.795,2019-11-01
1984,265712,Stand by Me Doraemon,28.375,2014-08-08
1985,25793,Precious,17.282,2009-11-06
1986,10312,Patch Adams,28.251,1998-12-25
1987,4816,Ghost Dog: The Way of the Samurai,15.883,1999-10-06
1988,1265,Bridge to Terabithia,57.379,2007-02-15
1989,687,Dead Man Walking,15.741,1995-12-29
1990,167073,Brooklyn,22.103,2015-10-20
1991,26900,The Bandit,7.428,1996-11-29
1992,255,Stolen Kisses,10.774,1968-09-04
1993,550231,The Secret: Dare to Dream,13.012,2020-04-16
1994,454626,Sonic the Hedgehog,170.937,2020-02-12
1995,47735,Summer with Monika,7.342,1953-02-09
1996,11502,Knife in the Water,10.141,1962-03-09
1997,901362,Trolls Band Together,63.96,2023-10-12
1998,23550,His Secret Life,8.608,2001-03-16
1999,486947,The Guilty,10.971,2018-02-22
2000,440596,Kiss and Cry,9.593,2017-02-10
2001,44018,Vagabond,8.605,1985-12-04
2002,25623,House,12.788,1977-08-26
2003,10911,The Guns of Navarone,22.508,1961-04-27
2004,9571,Dazed and Confused,20.852,1993-09-24
2005,438148,Minions: The Rise of Gru,63.912,2022-06-29
2006,396263,GANTZ:O,22.597,2016-10-14
2007,269258,Head Full of Honey,6.951,2014-12-25
2008,65229,Tomboy,10.353,2011-04-20
2009,13008,An American Crime,13.913,2007-07-27
2010,9539,Martyrs,26.416,2008-06-12
2011,861,Total Recall,33.069,1990-06-01
2012,604605,Hello World,46.976,2019-09-20
2013,576845,Last Night in Soho,24.565,2021-10-21
2014,50848,The Names of Love,10.175,2010-11-24
2015,10938,Beautiful Thing,11.566,1996-06-21
2016,801,"Good Morning, Vietnam",20.625,1987-12-23
2017,80184,The Hidden Face,41.06,2011-09-16
2018,57212,War Horse,31.658,2011-12-25
2019,46919,Daisies,8.705,1966-12-30
2020,744857,When Evil Lurks,31.179,2023-10-05
2021,590223,Love and Monsters,27.827,2020-10-16
2022,420814,Christopher Robin,17.779,2018-08-01
2023,44264,True Grit,24.678,2010-12-22
2024,15362,Mesrine: Public Enemy #1,9.303,2008-11-19
2025,420809,Maleficent: Mistress of Evil,50.874,2019-10-16
2026,121642,Twice Born,10.175,2012-09-13
2027,45612,Source Code,30.487,2011-03-30
2028,12902,Scooby-Doo! and the Loch Ness Monster,22.856,2004-05-20
2029,10669,Deliverance,24.301,1972-08-18
2030,4771,Gone Baby Gone,17.234,2007-09-18
2031,15384,Red Cliff II,14.035,2009-01-07
2032,2977,Becoming Jane,18.102,2007-03-02
2033,922,Dead Man,11.37,1995-12-23
2034,557,Spider-Man,115.051,2002-05-01
2035,449406,Vivo,19.836,2021-07-30
2036,38142,5 Centimeters per Second,27.64,2007-03-03
2037,30061,Justice League: Crisis on Two Earths,16.485,2010-02-23
2038,15601,Scooby-Doo! and the Cyber Chase,15.116,2001-10-09
2039,13932,Jack-Jack Attack,10.75,2005-03-15
2040,11305,Mystery Train,9.972,1989-09-06
2041,892,Delicatessen,13.848,1991-04-17
2042,338766,Hell or High Water,25.903,2016-08-11
2043,304357,Woman in Gold,18.245,2015-03-20
2044,21032,Balto,22.843,1995-12-22
2045,11886,Robin Hood,32.409,1973-11-08
2046,49538,X-Men: First Class,1.488,2011-06-01
2047,390497,Tunnel,10.85,2016-08-10
2048,8337,They Live,23.764,1988-11-04
2049,11537,Snake in the Eagle's Shadow,16.724,1978-03-01
2050,813,Airplane!,34.905,1980-07-02
2051,318121,The Fundamentals of Caring,16.125,2016-06-16
2052,87,Indiana Jones and the Temple of Doom,40.566,1984-05-23
2053,583689,Moxie,13.434,2021-03-03
2054,14551,Winchester '73,11.448,1950-07-12
2055,1491,The Illusionist,25.522,2006-08-18
2056,626735,Dog,37.912,2022-02-17
2057,356296,Suburra,12.903,2015-10-14
2058,9502,Kung Fu Panda,74.698,2008-06-04
2059,79120,Weekend,14.427,2011-10-23
2060,58857,13 Assassins,19.147,2010-09-09
2061,17111,Shutter,30.026,2004-09-09
2062,498248,Mia and the White Lion,15.611,2018-08-02
2063,23566,Barbie and the Three Musketeers,17.592,2009-09-15
2064,21450,Naked,15.729,1993-09-14
2065,6619,Death in Venice,10.632,1971-03-05
2066,1114513,Speak No Evil,100.122,2024-09-11
2067,493922,Hereditary,91.939,2018-06-07
2068,228194,The Hundred-Foot Journey,15.959,2014-08-06
2069,114150,Pitch Perfect,32.041,2012-09-28
2070,39108,Dragon Ball Z: Wrath of the Dragon,40.429,1995-07-15
2071,19913,(500) Days of Summer,67.759,2009-07-17
2072,10112,The Aristocats,45.965,1970-12-24
2073,259693,The Conjuring 2,82.826,2016-06-08
2074,57447,The House with Laughing Windows,9.024,1976-08-20
2075,53457,Sarah's Key,10.348,2010-09-16
2076,9550,House of Flying Daggers,17.486,2004-05-19
2077,3176,Battle Royale,29.928,2000-12-16
2078,2640,Heathers,22.721,1988-10-01
2079,199,Star Trek: First Contact,18.971,1996-11-22
2080,104,Run Lola Run,24.455,1998-08-20
2081,637693,Spirit Untamed,20.991,2021-05-20
2082,30497,The Texas Chain Saw Massacre,33.206,1974-10-11
2083,25673,A Place in the Sun,11.578,1951-06-12
2084,11426,From Here to Eternity,13.44,1953-08-28
2085,3063,Duck Soup,11.357,1933-11-12
2086,446893,Trolls World Tour,36.993,2020-03-11
2087,408220,Justice League Dark,11.409,2017-01-24
2088,298582,Full Out,11.739,2015-09-11
2089,15487,The Greatest Game Ever Played,14.775,2005-09-30
2090,558,Spider-Man 2,29.589,2004-06-25
2091,754609,Mrs. Harris Goes to Paris,11.994,2022-07-15
2092,610120,Anima,5.906,2019-06-27
2093,547258,Play,5.76,2019-09-04
2094,941,Lethal Weapon,29.36,1987-03-06
2095,690,Pickpocket,8.197,1959-12-16
2096,889699,Holy Spider,10.34,2022-07-13
2097,118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,23.263,2012-06-23
2098,40794,Loose Cannons,8.217,2010-02-12
2099,28118,The Gruffalo,12.072,2009-12-25
2100,11963,Three Days of the Condor,19.402,1975-09-24
2101,9560,A Walk in the Clouds,21.461,1995-05-27
2102,1433,The Devil's Backbone,15.038,2001-04-20
2103,3,Shadows in Paradise,8.594,1986-10-17
2104,407448,Detroit,12.708,2017-07-28
2105,11948,"Merry Christmas, Mr. Lawrence",14.167,1983-05-28
2106,9587,Little Women,19.783,1994-12-21
2107,1071806,Hunger,20.989,2023-04-04
2108,20620,Seconds,11.997,1966-10-05
2109,13446,Withnail & I,8.67,1987-06-19
2110,11943,Jeremiah Johnson,22.514,1972-09-10
2111,10654,Hair,19.544,1979-03-15
2112,809,Shrek 2,106.008,2004-05-19
2113,177,The Fisher King,21.005,1991-09-20
2114,156022,The Equalizer,113.907,2014-09-24
2115,14621,Lean On Me,14.649,1989-03-03
2116,9837,The Prince of Egypt,47.002,1998-12-16
2117,3109,The Quiet Man,14.874,1952-07-21
2118,764,The Evil Dead,34.572,1981-09-10
2119,381,To Catch a Thief,14.71,1955-08-03
2120,571468,Freaks Out,9.939,2021-10-28
2121,34653,A Single Man,13.71,2009-12-11
2122,16646,Russian Ark,10.448,2002-05-22
2123,93289,Now Where Did the Seventh Company Get to?,9.253,1973-05-24
2124,21956,Scooby-Doo! and the Monster of Mexico,12.599,2003-09-30
2125,17814,Assault on Precinct 13,15.177,1976-10-08
2126,432616,Promise at Dawn,11.868,2017-12-20
2127,68734,Argo,27.008,2012-10-11
2128,60308,Moneyball,32.065,2011-09-23
2129,53565,Steamboat Willie,12.002,1928-05-15
2130,36940,The First Beautiful Thing,9.343,2010-01-15
2131,11647,Infernal Affairs II,15.739,2003-10-01
2132,11499,Frost/Nixon,13.107,2008-10-15
2133,10794,The Party,15.472,1968-04-04
2134,2270,Stardust,32.706,2007-08-10
2135,453278,The Rider,11.146,2018-03-28
2136,36040,Walkabout,12.65,1971-07-01
2137,14320,Great Expectations,15.524,1946-12-26
2138,9325,The Jungle Book,46.157,1967-10-18
2139,2759,"The Adventures of Priscilla, Queen of the Desert",13.993,1994-05-31
2140,1367,Rocky II,31.314,1979-06-15
2141,1262,Stranger Than Fiction,15.401,2006-09-09
2142,779,Vampyr,9.086,1932-05-06
2143,899112,Violent Night,38.154,2022-11-30
2144,555285,"Are You There God? It's Me, Margaret.",22.119,2023-03-29
2145,379291,Justice League vs. Teen Titans,16.773,2016-03-26
2146,590,The Hours,20.631,2002-12-27
2147,453395,Doctor Strange in the Multiverse of Madness,86.696,2022-05-04
2148,271674,Suite Française,17.334,2015-03-12
2149,99861,Avengers: Age of Ultron,79.98,2015-04-22
2150,13597,Labyrinth,28.289,1986-06-27
2151,6145,Fracture,23.119,2007-04-19
2152,11663,The Commitments,13.047,1991-08-14
2153,842675,The Wandering Earth II,46.591,2023-01-22
2154,10440,Manhattan Murder Mystery,13.469,1993-05-02
2155,10397,Angela's Ashes,20.519,1999-12-25
2156,300671,13 Hours: The Secret Soldiers of Benghazi,56.846,2016-01-14
2157,284689,Testament of Youth,12.651,2014-10-14
2158,258230,A Monster Calls,28.504,2016-10-07
2159,19067,The Duellists,12.719,1977-08-31
2160,15600,Missing,9.718,1982-02-12
2161,12614,Victor/Victoria,9.0,1982-04-25
2162,9603,Clueless,39.976,1995-07-19
2163,449924,Ip Man 4: The Finale,14.043,2019-12-19
2164,424488,Megan Leavey,12.609,2017-06-09
2165,259761,Lights Out,5.851,2013-12-30
2166,140607,Star Wars: The Force Awakens,60.211,2015-12-15
2167,15774,Swades,8.088,2004-12-17
2168,10722,The Day of the Beast,14.194,1995-10-20
2169,8923,Green Street Hooligans,22.41,2005-09-09
2170,508642,Gonjiam: Haunted Asylum,31.458,2018-03-28
2171,43266,How Green Was My Valley,13.489,1941-10-28
2172,1572,Die Hard: With a Vengeance,34.181,1995-05-19
2173,14554,Bad Day at Black Rock,13.125,1955-01-13
2174,1802,La Ceremonie,11.853,1995-08-30
2175,11197,Evil,18.109,2003-09-16
2176,4107,Bloody Sunday,10.898,2002-01-16
2177,1791,The Piano Teacher,32.168,2001-09-05
2178,667538,Transformers: Rise of the Beasts,130.787,2023-06-06
2179,594328,Phineas and Ferb the Movie: Candace Against the Universe,14.806,2020-08-27
2180,286192,Lava,12.256,2014-10-10
2181,197082,Venus in Fur,11.212,2013-05-28
2182,13933,One Man Band,7.989,2005-06-21
2183,11450,Quiz Show,13.693,1994-08-25
2184,10009,Brother Bear,45.59,2003-10-23
2185,9474,My Name Is Nobody,13.887,1973-12-13
2186,497582,Enola Holmes,28.061,2020-09-23
2187,9473,"South Park: Bigger, Longer & Uncut",30.096,1999-06-30
2188,987,The Front Page,13.611,1974-11-01
2189,837,Videodrome,17.507,1983-02-04
2190,509,Notting Hill,47.212,1999-05-21
2191,830,Forbidden Planet,16.202,1956-03-23
2192,64956,Inception: The Cobol Job,9.393,2010-12-07
2193,33954,The Hawks and the Sparrows,10.647,1966-05-04
2194,18183,Like Water for Chocolate,21.286,1992-04-16
2195,1598,Cape Fear,25.39,1991-11-13
2196,340,Everything Is Illuminated,8.954,2005-09-05
2197,912908,Strays,26.918,2023-08-17
2198,2639,Deconstructing Harry,11.84,1997-12-12
2199,2277,Bicentennial Man,27.361,1999-12-17
2200,403450,At War for Love,6.588,2016-10-27
2201,318781,Colonia,14.582,2015-06-24
2202,19908,Zombieland,46.984,2009-10-02
2203,17159,Eddie Murphy Raw,7.575,1987-11-25
2204,391713,Lady Bird,31.092,2017-09-01
2205,4710,Masculin Féminin,10.482,1966-03-22
2206,546121,Run,30.669,2020-11-20
2207,353577,Love at First Sight,27.224,2023-09-15
2208,112949,Safe Haven,14.529,2013-02-07
2209,50646,"Crazy, Stupid, Love.",52.641,2011-07-29
2210,12162,The Hurt Locker,33.487,2008-10-10
2211,5506,The Ladykillers,10.631,1955-12-08
2212,451,Leaving Las Vegas,21.434,1995-10-27
2213,285,Pirates of the Caribbean: At World's End,85.351,2007-05-19
2214,615173,The Witch: Part 2. The Other One,95.851,2022-06-15
2215,413279,Team Thor,8.338,2016-08-28
2216,360606,Adventures in Babysitting,14.783,2016-06-24
2217,15152,"OSS 117: Cairo, Nest of Spies",11.538,2006-04-19
2218,785663,Old Henry,13.755,2021-10-01
2219,399366,Marrowbone,21.947,2017-10-27
2220,392982,Marshall,15.549,2017-10-13
2221,211387,Marvel One-Shot: Agent Carter,8.659,2013-09-03
2222,24748,Hud,16.069,1963-05-28
2223,16227,Dark Passage,10.164,1947-09-05
2224,11868,Dracula,14.545,1958-05-22
2225,2657,Pleasantville,19.957,1998-09-17
2226,948713,The Last Kingdom: Seven Kings Must Die,29.063,2023-04-14
2227,298115,Dragons: Dawn of the Dragon Racers,18.793,2014-11-01
2228,19120,Juliet of the Spirits,9.329,1965-10-22
2229,663870,Riders of Justice,15.13,2020-11-19
2230,459003,Mavka: The Forest Song,46.426,2023-03-02
2231,330457,Frozen II,71.378,2019-11-20
2232,37136,The Naked Gun: From the Files of Police Squad!,55.798,1988-12-02
2233,8374,The Boondock Saints,17.546,1999-01-22
2234,8363,Superbad,63.868,2007-03-20
2235,11929,Dolores Claiborne,11.643,1995-03-24
2236,10501,The Road to El Dorado,35.478,2000-03-31
2237,9652,The Passenger,9.261,1975-02-28
2238,9609,Of Mice and Men,13.6,1992-09-16
2239,1040148,"Ruby Gillman, Teenage Kraken",48.781,2023-06-28
2240,14003,Fullmetal Alchemist the Movie: Conqueror of Shamballa,17.938,2005-07-21
2241,1725,West Side Story,17.847,1961-12-13
2242,76543,Tyrannosaur,6.938,2011-10-07
2243,19666,Lagaan: Once Upon a Time in India,12.586,2001-06-15
2244,10360,Hunger,13.009,2008-05-15
2245,969492,Land of Bad,80.186,2024-02-09
2246,323661,Mune: Guardian of the Moon,16.373,2015-02-05
2247,67884,Chinese Take-Away,7.184,2011-03-24
2248,8393,The Gods Must Be Crazy,26.661,1980-09-10
2249,1029575,The Family Plan,76.511,2023-12-14
2250,846214,"The Good, the Bart, and the Loki",19.889,2021-07-07
2251,250480,The Many Adventures of Winnie the Pooh,22.222,1977-03-11
2252,44741,Malicious,31.183,1973-03-29
2253,17687,The Public Enemy,10.609,1931-04-23
2254,9833,The Phantom of the Opera,31.268,2004-12-08
2255,766,Army of Darkness,29.517,1992-10-31
2256,949423,Pearl,35.737,2022-09-16
2257,837881,She Said,18.713,2022-11-17
2258,323677,Race,16.733,2016-02-19
2259,317557,Queen of Katwe,10.448,2016-09-23
2260,72570,The Vow,27.841,2012-02-05
2261,45958,Biutiful,11.576,2010-10-20
2262,25205,The Concert,10.937,2009-11-04
2263,246,Zatoichi,10.583,2003-09-06
2264,417678,"Everything, Everything",20.713,2017-05-18
2265,399055,The Shape of Water,37.63,2017-12-01
2266,109445,Frozen,111.814,2013-11-20
2267,37724,Skyfall,38.705,2012-10-24
2268,17581,Naruto Shippuden the Movie: Bonds,43.278,2008-08-02
2269,14202,The Painted Veil,12.067,2006-12-09
2270,14047,The Great Debaters,15.827,2007-12-25
2271,13920,Radio,23.101,2003-10-24
2272,11051,The Last Temptation of Christ,21.087,1988-05-28
2273,2609,"Planes, Trains and Automobiles",18.656,1987-11-26
2274,375315,The Salesman,10.113,2016-06-24
2275,20352,Despicable Me,82.896,2010-07-08
2276,11713,Fist of Fury,23.213,1972-03-22
2277,11072,Blazing Saddles,21.508,1974-02-07
2278,923939,The Wonderful Story of Henry Sugar,18.653,2023-09-20
2279,69735,Batman: Year One,16.731,2011-09-27
2280,10795,Tell No One,13.65,2006-11-01
2281,425373,The Miracle Season,13.269,2018-04-13
2282,152780,The Past,8.275,2013-05-17
2283,13283,Barbie as the Island Princess,21.622,2007-09-17
2284,10559,Frequency,24.934,2000-04-28
2285,1850,Man on the Moon,16.11,1999-12-22
2286,1672,The Professional,12.024,1981-10-21
2287,986280,Fallen Leaves,11.615,2023-09-14
2288,51497,Fast Five,7.498,2011-04-20
2289,902,The City of Lost Children,13.75,1995-05-17
2290,850,A Christmas Story,18.906,1983-11-18
2291,793998,Happening,13.503,2021-11-04
2292,614696,#Alive,31.786,2020-06-24
2293,346364,It,47.569,2017-09-06
2294,16620,La Bamba,17.746,1987-07-24
2295,9267,And Now for Something Completely Different,10.433,1971-09-28
2296,8844,Jumanji,14.199,1995-12-15
2297,1147400,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",105.156,2023-10-21
2298,18947,The Boat That Rocked,17.51,2009-04-01
2299,12900,Conspiracy,16.289,2001-05-19
2300,11368,Blood Simple,17.506,1984-03-26
2301,1716,The Last Metro,10.619,1980-09-17
2302,245168,Suffragette,14.11,2015-10-16
2303,121875,In the House,13.951,2012-09-26
2304,35690,The Last Song,14.771,2010-03-31
2305,10139,Milk,16.781,2008-11-05
2306,209274,Ida,9.999,2013-10-25
2307,198277,Begin Again,20.586,2013-09-07
2308,9078,The Sword in the Stone,28.605,1963-12-25
2309,5825,National Lampoon's Christmas Vacation,30.773,1989-11-30
2310,619803,The Roundup,51.609,2022-05-18
2311,399579,Alita: Battle Angel,60.995,2019-01-31
2312,4588,"Lust, Caution",24.398,2007-09-24
2313,296098,Bridge of Spies,19.975,2015-10-15
2314,70670,Headhunters,12.42,2011-08-26
2315,403,Driving Miss Daisy,15.792,1989-12-13
2316,25846,Baaria,9.654,2009-09-24
2317,11035,Roma,9.126,1972-03-16
2318,483980,Z-O-M-B-I-E-S,17.969,2018-02-16
2319,465136,Every Day,19.51,2018-02-22
2320,11986,Betty Blue,15.245,1986-04-09
2321,8424,Love Me If You Dare,9.674,2003-09-17
2322,268,Batman,51.146,1989-06-21
2323,998022,The Teachers' Lounge,20.471,2023-05-04
2324,951491,Saw X,47.534,2023-09-27
2325,306745,Freeheld,17.171,2015-10-02
2326,26842,The Message,12.631,1976-03-09
2327,19597,The Hedgehog,8.7,2009-07-01
2328,11816,On Golden Pond,11.76,1981-12-04
2329,3086,The Lady Eve,10.314,1941-02-25
2330,549053,Last Christmas,30.302,2019-11-07
2331,436343,On Body and Soul,8.111,2017-03-02
2332,372519,The Ten Commandments: The Movie,18.888,2016-01-28
2333,220289,Coherence,40.298,2013-09-19
2334,168259,Furious 7,75.109,2015-04-01
2335,6537,The Orphanage,20.915,2007-05-20
2336,778730,Crazy About Her,12.956,2021-02-26
2337,1538,Collateral,34.341,2004-08-04
2338,761,The Wing or the Thigh?,17.548,1976-10-27
2339,5902,A Bridge Too Far,20.714,1977-06-15
2340,614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,37.183,2023-07-31
2341,446696,Life Itself,13.876,2018-09-21
2342,324849,The Lego Batman Movie,28.76,2017-02-08
2343,129112,Wadjda,8.656,2012-08-31
2344,170,28 Days Later,83.635,2002-10-31
2345,945961,Alien: Romulus,398.992,2024-08-13
2346,393624,Official Secrets,17.694,2019-08-30
2347,113082,Berserk: The Golden Age Arc I - The Egg of the King,24.336,2012-02-03
2348,44874,Barbie: A Fashion Fairytale,25.025,2010-09-14
2349,20246,The Stranger,12.844,1946-07-02
2350,807196,Boiling Point,14.423,2021-07-05
2351,1640,Crash,24.552,2005-05-06
2352,41201,The Illusionist,14.404,2010-06-16
2353,14168,3:10 to Yuma,12.146,1957-08-07
2354,2567,The Aviator,26.167,2004-12-17
2355,345920,Collateral Beauty,44.967,2016-12-15
